doctor_id,hospital_id,doctor_name,speciality,experience_years,rating,doctor_fees
446,90,Dr. Tarun Rao,Cardiology,33,4.5,2400
447,90,Dr. Swati Gandhi,Cardiology,4,3.4,400
448,90,Dr. Rupal Iyer,Psychiatry,6,3.9,650
449,90,Dr. Vidya Shah,Cardiology,15,4.1,1400
450,90,Dr. Manish Kapadia,Gastroenterology,7,3.6,700
451,91,Dr. Nitin Krishnan,Oncology,4,3.2,350
452,91,Dr. Ritu More,General Medicine,7,4.1,700
453,91,Dr. Vikram Soni,Ophthalmology,19,4.2,1450
454,91,Dr. Aditya Modi,Gynaecology,4,3.6,450
455,91,Dr. Tejal Prajapati,General Medicine,19,4.4,1800
456,92,Dr. Sonal Venkat,ENT,4,3.9,250
457,92,Dr. Pooja Bhatt,Cardiology,6,4.3,400
458,92,Dr. Tarun Patil,Gynaecology,9,4.4,600
459,92,Dr. Madhuri Menon,Pediatrics,35,4.6,1250
460,92,Dr. Neha Dave,Psychiatry,5,3.9,350
461,93,Dr. Nitin Jadhav,Orthopedics,13,4.7,1000
462,93,Dr. Aditya Rao,Gastroenterology,2,3.5,200
463,93,Dr. Aarti Panchal,General Medicine,13,4.5,1000
464,93,Dr. Swati Menon,Pediatrics,7,3.6,500
465,93,Dr. Vikram Pawar,Neurology,3,3,200
466,94,Dr. Kavita Verma,Gynaecology,4,3.1,300
467,94,Dr. Vidya Parikh,Oncology,7,4,800
468,94,Dr. Sunita Shinde,Oncology,7,4,800
469,94,Dr. Gaurav Dubey,Oncology,7,4.1,700
470,94,Dr. Vikram Mishra,Dermatology,5,4.4,800
471,95,Dr. Nidhi Gupta,Urology,4,3.1,200
472,95,Dr. Swati Raval,Orthopedics,16,4.4,800
473,95,Dr. Meera Thakur,ENT,1,4,200
474,95,Dr. Sonal Raval,Pediatrics,16,4.2,800
475,95,Dr. Varun Goud,Pediatrics,19,4.8,800
476,96,Dr. Rohan Murthy,Cardiology,1,3.5,200
477,96,Dr. Nidhi Panchal,Pediatrics,4,3.1,200
478,96,Dr. Nidhi Phadke,Gynaecology,6,4.1,400
479,96,Dr. Ritu Prajapati,Cardiology,32,4.4,1450
480,96,Dr. Sunil Reddy,Cardiology,25,4.4,1000
481,97,Dr. Pankaj Reddy,Urology,38,4.5,2000
482,97,Dr. Siddharth Dave,Orthopedics,34,4.3,1850
483,97,Dr. Varun Joshi,Cardiology,2,3.4,200
484,97,Dr. Amit Barve,Gynaecology,2,3.2,200
485,97,Dr. Madhuri Trivedi,Gastroenterology,7,3.7,450
486,98,Dr. Anita Sharma,ENT,10,4.1,900
487,98,Dr. Varun Joshi,General Medicine,6,4.3,700
488,98,Dr. Neha Shinde,Pediatrics,4,3.7,450
489,98,Dr. Gaurav Ranade,Cardiology,1,3.7,250
490,98,Dr. Siddharth Gandhi,ENT,10,4.5,1000
491,99,Dr. Neha Choudhary,Pulmonology,10,4.7,1150
492,99,Dr. Anita Shinde,General Medicine,13,4.7,1350
493,99,Dr. Siddharth Prajapati,Gynaecology,1,3.9,350
494,99,Dr. Vidya Patil,Nephrology,8,3.7,800
495,99,Dr. Shilpa Barve,Dermatology,9,4.4,1050
496,100,Dr. Suresh Mehta,Neurology,22,4.8,2100
497,100,Dr. Tejal Nair,Urology,3,3.7,450
498,100,Dr. Nidhi Prajapati,General Medicine,5,4,650
499,100,Dr. Nitin Jadhav,Urology,18,4.4,1700
500,100,Dr. Sunita Ranade,Psychiatry,5,4.4,750
501,101,Dr. Pankaj Joshi,Neurology,8,4.2,850
502,101,Dr. Nidhi Kothari,Psychiatry,10,4.3,1100
503,101,Dr. Suresh Reddy,Ophthalmology,6,4,750
504,101,Dr. Shilpa Desai,Dermatology,34,4.3,2850
505,101,Dr. Sonal Reddy,Orthopedics,12,4.6,1100
506,102,Dr. Richa Swamy,Pulmonology,11,4.3,750
507,102,Dr. Rajesh Panchal,Oncology,8,4.5,750
508,102,Dr. Suresh Joshi,ENT,2,3.4,200
509,102,Dr. Anita Mishra,Oncology,4,3.3,300
510,102,Dr. Neha Parikh,Psychiatry,5,4,500
511,103,Dr. Priya Reddy,Cardiology,1,3.2,200
512,103,Dr. Rajesh Goud,General Medicine,9,4.4,750
513,103,Dr. Sonal Mishra,Orthopedics,1,3.2,200
514,103,Dr. Rahul Shah,Dermatology,17,4.6,1150
515,103,Dr. Kavita Dubey,Neurology,2,3.8,300
516,104,Dr. Rakesh Reddy,Oncology,3,3.1,200
517,104,Dr. Harsh Thakur,General Medicine,6,4.1,400
518,104,Dr. Tejal Krishnan,Gastroenterology,7,4.3,400
519,104,Dr. Sanjay Patil,Gastroenterology,4,3.9,250
520,104,Dr. Ashok Rao,Neurology,40,4.6,1500
521,105,Dr. Madhuri Nair,Pulmonology,33,4.6,1350
522,105,Dr. Kunal Barve,Gynaecology,16,4.4,850
523,105,Dr. Rakesh Dave,Neurology,4,4,300
524,105,Dr. Sunita Swamy,Dermatology,7,4.1,450
525,105,Dr. Ritu Tripathi,Pediatrics,1,3.4,200
526,106,Dr. Alok Modi,Dermatology,11,4.1,1150
527,106,Dr. Manish Pandya,Cardiology,27,4.8,2550
528,106,Dr. Harsh Majumdar,Pediatrics,18,4.3,1700
529,106,Dr. Swati Kapadia,Psychiatry,3,3.2,250
530,106,Dr. Deepak Swamy,Urology,17,4.5,1450
531,107,Dr. Sunita Naidu,Ophthalmology,11,4.6,1200
532,107,Dr. Rupal Reddy,ENT,9,3.5,750
533,107,Dr. Nidhi Menon,ENT,24,4.4,2200
534,107,Dr. Pooja Amin,Nephrology,8,4.1,900
535,107,Dr. Alok Mishra,Nephrology,38,4.5,2950
536,108,Dr. Nidhi Parikh,Dermatology,2,3.9,200
537,108,Dr. Harsh Jadhav,Dermatology,29,4.9,1300
538,108,Dr. Alok Parikh,General Medicine,10,4.1,450
539,108,Dr. Richa Naik,Urology,17,4.5,750
540,108,Dr. Pooja Rao,Orthopedics,18,4.5,850
541,109,Dr. Nidhi Rao,Urology,38,4.8,2250
542,109,Dr. Nidhi Phadke,Cardiology,39,4.6,2400
543,109,Dr. Deepak Naik,Urology,27,4.6,1750
544,109,Dr. Archana Menon,Neurology,15,4.8,1150
545,109,Dr. Rupal Pandey,Gastroenterology,2,3.7,200
546,110,Dr. Richa Swamy,Orthopedics,11,4.3,900
547,110,Dr. Sunita Krishnan,Cardiology,5,3.6,400
548,110,Dr. Rahul Shukla,Nephrology,1,3.3,200
549,110,Dr. Nitin Krishnan,Pediatrics,16,4.1,1100
550,110,Dr. Amit Naik,Pediatrics,4,3.8,350
551,111,Dr. Ranjana Swamy,Gastroenterology,29,4.5,2250
552,111,Dr. Foram Goud,Orthopedics,8,3.8,700
553,111,Dr. Rohan Thakur,Orthopedics,4,3.2,350
554,111,Dr. Priya Raval,Pediatrics,5,4.2,700
555,111,Dr. Kunal Raval,Gastroenterology,2,3.3,200
556,112,Dr. Suresh Trivedi,Orthopedics,3,3.1,200
557,112,Dr. Meera Reddy,Gynaecology,22,4.3,1400
558,112,Dr. Anita Thakur,Gynaecology,27,4.4,1650
559,112,Dr. Ashok Parikh,Oncology,19,4.1,1200
560,112,Dr. Shilpa Rao,Gastroenterology,2,3.4,200
561,113,Dr. Tejal Kumar,Dermatology,11,4.8,1350
562,113,Dr. Rupal Ranade,Ophthalmology,6,4.1,650
563,113,Dr. Divya Rao,Neurology,9,3.6,700
564,113,Dr. Sonal Murthy,Dermatology,2,3.2,200
565,113,Dr. Suresh Dubey,Oncology,2,3.2,200
566,114,Dr. Nikhil Jadhav,General Medicine,6,3.8,300
567,114,Dr. Vidya Panchal,Oncology,32,4.9,1450
568,114,Dr. Shilpa Verma,Psychiatry,16,4,700
569,114,Dr. Karthik Bhatt,Psychiatry,8,3.8,350
570,114,Dr. Karthik Patil,ENT,16,4.6,700
571,115,Dr. Tarun Rao,Pediatrics,8,4.2,600
572,115,Dr. Rahul Menon,Pediatrics,4,3.8,350
573,115,Dr. Sanjay Gandhi,Ophthalmology,40,4.5,2350
574,115,Dr. Sunil Barve,Oncology,16,4.3,1150
575,115,Dr. Gaurav Yadav,Cardiology,25,4.9,1450
576,116,Dr. Mohit Joshi,Orthopedics,19,4.6,850
577,116,Dr. Varun Iyer,Cardiology,9,4.1,450
578,116,Dr. Ranjana Gandhi,Orthopedics,19,4.3,800
579,116,Dr. Usha Vora,Pediatrics,1,3.8,200
580,116,Dr. Sunil Patil,Gastroenterology,3,3.8,250
581,117,Dr. Rajesh Soni,Gastroenterology,8,4.2,950
582,117,Dr. Harsh Pandya,Neurology,4,3.9,500
583,117,Dr. Ritu Kumar,Pediatrics,8,4,800
584,117,Dr. Divya Kothari,Ophthalmology,3,3.3,250
585,117,Dr. Rohan Thakkar,Urology,3,3.5,350
586,118,Dr. Sneha Venkat,ENT,40,4.7,1450
587,118,Dr. Ritu Pawar,Neurology,7,3.5,300
588,118,Dr. Rupal Pawar,General Medicine,6,3.7,300
589,118,Dr. Aarti Murthy,General Medicine,1,3.9,200
590,118,Dr. Pooja Kulkarni,Psychiatry,2,3.5,200
591,119,Dr. Aarti Naidu,Dermatology,1,3.7,250
592,119,Dr. Rakesh More,Oncology,7,3.5,600
593,119,Dr. Vidya Swamy,Pediatrics,9,4.4,900
594,119,Dr. Karthik Mehta,Gynaecology,1,3.6,250
595,119,Dr. Anil Trivedi,Oncology,13,4.2,1300
596,120,Dr. Siddharth Parikh,Dermatology,17,4.3,1050
597,120,Dr. Suresh Sharma,General Medicine,6,3.5,450
598,120,Dr. Kunal Rao,General Medicine,17,4,1100
599,120,Dr. Meera Yadav,Gynaecology,2,3.8,250
600,120,Dr. Kavita Goud,ENT,15,4.3,1100
601,121,Dr. Tarun Parikh,Neurology,37,4.8,3150
602,121,Dr. Varun Bhatt,Orthopedics,16,4.7,1700
603,121,Dr. Sameer Prajapati,Oncology,29,4.7,2250
604,121,Dr. Neha Parikh,General Medicine,4,3.8,450
605,121,Dr. Deepak Jadhav,Gynaecology,34,4.3,2700
606,122,Dr. Archana Rao,Urology,4,3.6,200
607,122,Dr. Anita Gandhi,Orthopedics,2,3.4,200
608,122,Dr. Gaurav Reddy,Gynaecology,6,4,400
609,122,Dr. Alok Murthy,General Medicine,1,4,200
610,122,Dr. Amit Reddy,General Medicine,39,4.5,1700
611,123,Dr. Aarti Menon,Pediatrics,7,4.2,450
612,123,Dr. Foram Kulkarni,Orthopedics,8,3.8,450
613,123,Dr. Siddharth Kothari,Neurology,10,4.5,550
614,123,Dr. Sunita Kothari,Urology,17,4.6,750
615,123,Dr. Arjun Modi,Neurology,8,4.2,400
616,124,Dr. Vikram Reddy,Cardiology,7,3.9,800
617,124,Dr. Varun Murthy,Ophthalmology,4,3.2,350
618,124,Dr. Rahul Kumar,Pediatrics,15,4.2,1250
619,124,Dr. Tejal Phadke,Neurology,1,3.5,200
620,124,Dr. Pallavi Pawar,Pediatrics,1,3.3,200
621,125,Dr. Kavita Raval,ENT,11,4.2,1000
622,125,Dr. Alok Majumdar,Neurology,8,3.7,700
623,125,Dr. Rakesh Naidu,General Medicine,2,3.2,200
624,125,Dr. Alok More,Pediatrics,5,3.9,500
625,125,Dr. Divya Patil,Gynaecology,3,3.6,350
626,126,Dr. Mansi Iyer,Dermatology,16,4.6,1350
627,126,Dr. Meera Menon,Neurology,6,3.7,550
628,126,Dr. Nikhil Jadhav,Gastroenterology,1,3.1,200
629,126,Dr. Meera Amin,Dermatology,1,3.7,250
630,126,Dr. Divya Swamy,Neurology,2,3.2,200
631,127,Dr. Sunita Soni,Gastroenterology,6,4.3,550
632,127,Dr. Harsh Kothari,Pediatrics,2,3.1,200
633,127,Dr. Usha Gupta,ENT,2,3.1,200
634,127,Dr. Divya Menon,Dermatology,4,3.4,250
635,127,Dr. Tejal Jadhav,Pediatrics,4,3.5,300
636,128,Dr. Gaurav Thakkar,ENT,9,4.4,700
637,128,Dr. Kunal Dubey,Oncology,3,3.1,200
638,128,Dr. Amit Rao,Ophthalmology,4,3.9,350
639,128,Dr. Rupal Pawar,Orthopedics,3,3.4,250
640,128,Dr. Divya Krishnan,Pulmonology,12,4.2,850
641,129,Dr. Ashok Yadav,Orthopedics,25,4.2,1400
642,129,Dr. Varun Pawar,Urology,13,4.5,1000
643,129,Dr. Pallavi Kothari,Gastroenterology,36,4.8,2000
644,129,Dr. Kunal Rao,General Medicine,34,4.4,1850
645,129,Dr. Pallavi Dave,Pediatrics,2,3.5,200
646,130,Dr. Sanjay Kapadia,Gynaecology,28,4.2,1650
647,130,Dr. Sanjay Joshi,Cardiology,38,4.9,2250
648,130,Dr. Rohan Sharma,Gastroenterology,8,3.9,550
649,130,Dr. Mohit Joshi,Neurology,24,4.7,1650
650,130,Dr. Madhuri Kapadia,Dermatology,14,4.3,1000
651,131,Dr. Ashok Krishnan,Oncology,36,4.9,1650
652,131,Dr. Shilpa Joshi,Neurology,9,4.5,500
653,131,Dr. Anita Prajapati,Orthopedics,10,4.6,500
654,131,Dr. Neha Deshpande,Pulmonology,9,4.3,550
655,131,Dr. Aditya Yadav,Pulmonology,1,3.9,200
656,132,Dr. Nitin Thakkar,Gastroenterology,14,4.6,1300
657,132,Dr. Rupal Thakkar,Pediatrics,3,3.8,400
658,132,Dr. Aditya Ranade,General Medicine,25,4.8,2150
659,132,Dr. Manish Tripathi,Gastroenterology,7,3.6,650
660,132,Dr. Deepak Verma,Pediatrics,1,3.3,200
661,133,Dr. Kunal Shinde,Neurology,7,3.6,500
662,133,Dr. Anjali Majumdar,Ophthalmology,14,4.5,950
663,133,Dr. Mansi Phadke,Orthopedics,2,3.8,250
664,133,Dr. Ranjana Gandhi,Gynaecology,2,3.6,200
665,133,Dr. Anil Reddy,Neurology,25,4.9,1650
666,134,Dr. Deepak Gupta,General Medicine,7,3.7,700
667,134,Dr. Divya Trivedi,Gynaecology,11,4.8,1150
668,134,Dr. Pankaj Joshi,ENT,33,4.6,2850
669,134,Dr. Harsh Patel,Neurology,9,3.8,800
670,134,Dr. Nidhi Deshpande,Nephrology,32,4.9,2650
671,135,Dr. Suresh Pandey,General Medicine,14,4.8,1400
672,135,Dr. Tarun Nair,General Medicine,14,4.4,1350
673,135,Dr. Arjun Patel,Ophthalmology,28,4.3,2250
674,135,Dr. Deepak Vora,Gynaecology,8,3.8,850
675,135,Dr. Gaurav Trivedi,Neurology,19,4.3,1750
676,136,Dr. Madhuri Kothari,Oncology,3,3.8,300
677,136,Dr. Siddharth Naidu,Orthopedics,1,3.2,200
678,136,Dr. Vidya Majumdar,Urology,3,3.7,300
679,136,Dr. Mohit Barve,Nephrology,3,3.6,300
680,136,Dr. Rohan Soni,Pediatrics,7,3.5,400
681,137,Dr. Anil Phadke,Orthopedics,3,3,200
682,137,Dr. Pooja Pandya,ENT,1,3.6,200
683,137,Dr. Neha Reddy,Dermatology,1,3.3,200
684,137,Dr. Karthik More,Dermatology,10,4.5,1100
685,137,Dr. Nikhil Krishnan,Gynaecology,18,4.6,1700
686,138,Dr. Swati Menon,Nephrology,5,4,550
687,138,Dr. Tarun Sharma,ENT,2,3.6,300
688,138,Dr. Mansi Mehta,Orthopedics,8,4.2,950
689,138,Dr. Ritu Kothari,Gynaecology,2,4,400
690,138,Dr. Kunal Reddy,General Medicine,5,4.2,750
691,139,Dr. Usha Shah,General Medicine,7,4.2,750
692,139,Dr. Ranjana Rao,General Medicine,8,4.4,850
693,139,Dr. Sonal Shah,Gynaecology,5,4.1,650
694,139,Dr. Deepak Menon,General Medicine,7,3.9,750
695,139,Dr. Ashok Kapadia,Gynaecology,3,3.5,300
696,140,Dr. Manish Prajapati,General Medicine,1,4,350
697,140,Dr. Usha Pawar,Oncology,6,4.2,700
698,140,Dr. Gaurav Yadav,Cardiology,35,4.3,2700
699,140,Dr. Amit Soni,Neurology,1,4,350
700,140,Dr. Richa Prajapati,Ophthalmology,34,4.3,2800
701,141,Dr. Alok Mehta,Urology,2,4,300
702,141,Dr. Sameer Thakur,Pulmonology,8,4.4,650
703,141,Dr. Usha Tripathi,Oncology,13,4.6,1000
704,141,Dr. Sonal Menon,Pediatrics,2,3.2,200
705,141,Dr. Harsh Gandhi,Neurology,3,3,200
706,142,Dr. Shilpa Joshi,Cardiology,17,4.8,1650
707,142,Dr. Karthik More,Cardiology,2,3.2,200
708,142,Dr. Anjali Vora,Gynaecology,8,3.5,750
709,142,Dr. Vikram Naik,ENT,4,3,250
710,142,Dr. Pallavi Naidu,Nephrology,10,4.1,1100
711,143,Dr. Aarti Dubey,Neurology,1,3,200
712,143,Dr. Rupal Gupta,Orthopedics,17,4,800
713,143,Dr. Kavita Panchal,Orthopedics,39,4.7,1700
714,143,Dr. Archana Sharma,General Medicine,7,4,350
715,143,Dr. Rakesh Prajapati,Pulmonology,6,3.6,300
716,144,Dr. Sanjay Barve,Orthopedics,8,3.5,500
717,144,Dr. Varun Shinde,Oncology,2,3.2,200
718,144,Dr. Varun Murthy,Oncology,8,3.9,600
719,144,Dr. Sunita Choudhary,Neurology,2,3.3,200
720,144,Dr. Vikram Shah,Psychiatry,16,4.4,1000
721,145,Dr. Archana Swamy,Gastroenterology,3,3,200
722,145,Dr. Vidya Naik,Oncology,3,3.1,200
723,145,Dr. Swati Barve,Gynaecology,4,3.4,250
724,145,Dr. Alok Dave,Cardiology,7,4.5,700
725,145,Dr. Gaurav Naik,General Medicine,5,4,450
726,146,Dr. Vikram Naik,ENT,12,4.3,650
727,146,Dr. Madhuri Jadhav,Urology,31,4.7,1150
728,146,Dr. Sameer Vora,Gynaecology,6,3.5,250
729,146,Dr. Ranjana Deshpande,Orthopedics,2,3.6,200
730,146,Dr. Suresh Majumdar,Gastroenterology,19,4.6,1000
731,147,Dr. Sneha Iyer,Ophthalmology,29,5,2350
732,147,Dr. Aarti Pawar,Ophthalmology,15,4.8,1650
733,147,Dr. Pallavi Majumdar,ENT,4,3.5,400
734,147,Dr. Divya Reddy,Gastroenterology,10,4.3,1050
735,147,Dr. Karthik Pandya,Neurology,3,3.5,300
736,148,Dr. Rahul Joshi,Oncology,4,3.7,300
737,148,Dr. Foram Soni,Pediatrics,6,3.5,400
738,148,Dr. Nidhi Shah,Neurology,7,3.7,500
739,148,Dr. Kavita Goud,Neurology,9,4.3,650
740,148,Dr. Pankaj Gandhi,Oncology,9,4.4,650
741,149,Dr. Vidya Thakkar,General Medicine,18,4.5,1150
742,149,Dr. Shilpa Gupta,Pediatrics,3,3.8,350
743,149,Dr. Aarti Vora,Urology,11,4.7,950
744,149,Dr. Neha Parikh,Urology,11,4.6,800
745,149,Dr. Sonal Shinde,Pulmonology,4,3.1,200
746,150,Dr. Rajesh Nair,Gynaecology,17,4.1,1050
747,150,Dr. Ashok Goud,General Medicine,28,4.5,1750
748,150,Dr. Tarun Goud,Dermatology,1,3.4,200
749,150,Dr. Sonal Patel,ENT,19,4.6,1350
750,150,Dr. Suresh Pawar,Dermatology,40,4.2,2150
751,151,Dr. Divya Prajapati,Urology,1,3.5,200
752,151,Dr. Sameer Modi,Cardiology,19,4.7,1000
753,151,Dr. Mansi Dave,Orthopedics,33,4.9,1250
754,151,Dr. Kavita Nair,Ophthalmology,35,4.4,1550
755,151,Dr. Rupal More,Pediatrics,2,3.8,200
756,152,Dr. Rajesh Joshi,Cardiology,5,4.4,400
757,152,Dr. Richa Venkat,Oncology,22,4.6,1000
758,152,Dr. Meera Kulkarni,Pulmonology,9,3.9,500
759,152,Dr. Anjali Modi,Pulmonology,5,4.1,350
760,152,Dr. Archana Reddy,Neurology,24,4.8,1150
761,153,Dr. Ranjana Gupta,Cardiology,10,4,750
762,153,Dr. Sunita Rao,Urology,17,4.8,1200
763,153,Dr. Archana Amin,Nephrology,24,4.7,1450
764,153,Dr. Sonal Patel,Oncology,21,4.4,1400
765,153,Dr. Rohan Kulkarni,Gynaecology,1,3.6,200
766,154,Dr. Vidya Jadhav,Cardiology,9,4,850
767,154,Dr. Anil Reddy,ENT,14,4,1200
768,154,Dr. Mansi Majumdar,Pediatrics,10,4.4,1000
769,154,Dr. Arjun Kulkarni,Gastroenterology,21,4.7,1700
770,154,Dr. Rohan Barve,Urology,7,3.7,600
771,155,Dr. Sonal Pandya,Gastroenterology,4,3.8,400
772,155,Dr. Rajesh Pawar,Orthopedics,8,3.6,550
773,155,Dr. Karthik Krishnan,Gynaecology,33,4.4,1750
774,155,Dr. Ashok Tripathi,General Medicine,40,4.3,2450
775,155,Dr. Vidya Panchal,Pediatrics,4,3.6,350
776,156,Dr. Sameer Rao,Neurology,4,3.7,500
777,156,Dr. Sanjay Panchal,Dermatology,7,4,800
778,156,Dr. Kavita Ranade,Orthopedics,6,4,600
779,156,Dr. Siddharth Thakur,Pulmonology,6,3.6,500
780,156,Dr. Anjali Ranade,Neurology,2,3.6,250
781,157,Dr. Deepak Panchal,Cardiology,15,4.2,900
782,157,Dr. Rupal Bhatt,Ophthalmology,13,4.8,1050
783,157,Dr. Aarti Pandya,Psychiatry,1,3.8,200
784,157,Dr. Priya Modi,Dermatology,9,4,600
785,157,Dr. Rahul Desai,General Medicine,2,3.6,200
786,158,Dr. Ranjana Deshpande,Cardiology,1,3.6,200
787,158,Dr. Sunita Naidu,Nephrology,7,4.2,650
788,158,Dr. Foram Parikh,ENT,4,3.7,350
789,158,Dr. Nidhi Bhatt,Ophthalmology,1,3.2,200
790,158,Dr. Sanjay Thakkar,ENT,10,4.1,750
791,159,Dr. Anjali Naidu,Ophthalmology,26,4.8,2400
792,159,Dr. Arjun Murthy,Pediatrics,3,3.2,250
793,159,Dr. Rajesh Majumdar,Urology,5,4.4,750
794,159,Dr. Aditya Reddy,Gastroenterology,1,3.5,200
795,159,Dr. Tarun Reddy,Pediatrics,26,4.9,2300
796,160,Dr. Anjali Patil,Ophthalmology,4,3,250
797,160,Dr. Manish Mishra,Dermatology,14,4.1,1100
798,160,Dr. Tarun Venkat,Pulmonology,19,4.2,1450
799,160,Dr. Tarun Deshpande,Gastroenterology,34,4.9,2900
800,160,Dr. Pankaj Sharma,Psychiatry,6,3.5,550
801,161,Dr. Sonal Soni,Psychiatry,9,4.4,950
802,161,Dr. Aarti Deshpande,Gynaecology,2,3.6,300
803,161,Dr. Sneha Dubey,Gastroenterology,31,4.8,2550
804,161,Dr. Divya Mehta,Urology,39,4.7,3250
805,161,Dr. Sonal Pandey,Cardiology,31,5,2800
806,162,Dr. Neha Trivedi,Pediatrics,11,4.8,650
807,162,Dr. Archana Panchal,Gastroenterology,18,4.8,850
808,162,Dr. Suresh Rao,Urology,15,4,650
809,162,Dr. Madhuri Swamy,Psychiatry,9,3.5,350
810,162,Dr. Ashok Joshi,Neurology,19,4.4,750
811,163,Dr. Ashok Menon,Orthopedics,7,3.7,350
812,163,Dr. Anjali Tripathi,General Medicine,14,4.5,600
813,163,Dr. Ritu Amin,Oncology,3,3.6,200
814,163,Dr. Tejal Modi,Cardiology,4,3.9,250
815,163,Dr. Anil Nair,Orthopedics,16,4.7,800
816,164,Dr. Usha Iyer,Dermatology,26,4.6,2200
817,164,Dr. Suresh Singh,Orthopedics,9,3.8,850
818,164,Dr. Deepak Jadhav,Neurology,12,4,1000
819,164,Dr. Suresh Murthy,Urology,23,4.9,2150
820,164,Dr. Ritu Sharma,Orthopedics,14,4.5,1400
821,165,Dr. Amit Pawar,Urology,30,4.9,2450
822,165,Dr. Mohit Pandya,Orthopedics,11,4.7,1100
823,165,Dr. Karthik Naidu,Pediatrics,2,3.1,200
824,165,Dr. Gaurav Prajapati,Neurology,25,4.7,2200
825,165,Dr. Amit Naik,General Medicine,11,4,950
826,166,Dr. Gaurav Joshi,Orthopedics,34,4.3,2050
827,166,Dr. Madhuri Jadhav,Gynaecology,5,3.6,400
828,166,Dr. Foram Kumar,Orthopedics,4,3.8,350
829,166,Dr. Kunal Shukla,General Medicine,16,4.3,1050
830,166,Dr. Aarti Raval,Oncology,1,3.6,200
831,167,Dr. Manish Raval,General Medicine,3,3.4,250
832,167,Dr. Siddharth Soni,Dermatology,4,3.9,400
833,167,Dr. Rohan Dubey,Cardiology,9,3.7,550
834,167,Dr. Priya Trivedi,Pediatrics,12,4.7,850
835,167,Dr. Nidhi Thakkar,Pulmonology,19,4.5,1300
836,168,Dr. Divya Pawar,ENT,13,4.5,1300
837,168,Dr. Rahul Panchal,Ophthalmology,19,4.3,1750
838,168,Dr. Divya Iyer,Urology,22,4.2,1850
839,168,Dr. Rohan Barve,Pulmonology,14,4.6,1500
840,168,Dr. Usha Gupta,Cardiology,1,3.5,200
841,169,Dr. Sunita Parikh,Dermatology,4,4,600
842,169,Dr. Neha Panchal,General Medicine,5,4,650
843,169,Dr. Foram Kapadia,Gynaecology,10,4,950
844,169,Dr. Mansi Menon,Orthopedics,1,3.6,200
845,169,Dr. Mohit Pandya,Ophthalmology,6,4.1,700
846,170,Dr. Anjali Gandhi,ENT,7,4.2,800
847,170,Dr. Suresh Swamy,Neurology,1,3.7,250
848,170,Dr. Shilpa Vora,Gynaecology,28,4.9,2350
849,170,Dr. Nikhil Singh,Pediatrics,2,3.6,300
850,170,Dr. Rupal Phadke,Cardiology,2,3.6,350
851,171,Dr. Harsh Venkat,Cardiology,8,4.1,900
852,171,Dr. Nitin Naik,Ophthalmology,2,3.4,250
853,171,Dr. Ranjana Desai,Urology,27,4.4,2150
854,171,Dr. Nitin Barve,Oncology,18,4.2,1600
855,171,Dr. Sneha Raval,Psychiatry,39,4.6,3300
856,172,Dr. Ranjana Gupta,Gastroenterology,8,4.3,900
857,172,Dr. Kavita Vora,Pediatrics,4,3.1,300
858,172,Dr. Karthik Phadke,Neurology,2,3.4,200
859,172,Dr. Arjun Deshpande,Cardiology,3,3.5,350
860,172,Dr. Varun Naidu,Cardiology,7,3.6,600
861,173,Dr. Manish Soni,Gastroenterology,8,3.8,400
862,173,Dr. Nidhi Mishra,General Medicine,9,4.1,500
863,173,Dr. Priya Trivedi,Orthopedics,7,4.4,400
864,173,Dr. Anjali Naidu,Ophthalmology,1,3.4,200
865,173,Dr. Richa Kumar,Cardiology,8,4.3,450
866,174,Dr. Kavita Yadav,Urology,36,4.4,1950
867,174,Dr. Sunil Menon,Urology,8,3.9,500
868,174,Dr. Arjun Mishra,Ophthalmology,8,3.5,450
869,174,Dr. Anjali Barve,Oncology,7,4.1,550
870,174,Dr. Madhuri Nair,Urology,2,3.2,200
871,175,Dr. Sunita Parikh,Psychiatry,9,4.3,850
872,175,Dr. Rupal Naik,Neurology,3,3,200
873,175,Dr. Archana Rao,Orthopedics,7,3.7,600
874,175,Dr. Gaurav Trivedi,Neurology,16,4.4,1350
875,175,Dr. Foram Patil,General Medicine,29,4.2,2400
876,176,Dr. Sameer Vora,Urology,2,3.8,200
877,176,Dr. Anita Joshi,Gynaecology,8,3.5,300
878,176,Dr. Aditya Joshi,Urology,8,3.9,450
879,176,Dr. Alok Rao,Pediatrics,2,3,200
880,176,Dr. Pooja Kumar,Dermatology,33,4.8,1300
881,177,Dr. Pankaj Bhatt,Oncology,4,3.7,500
882,177,Dr. Foram Pandey,Orthopedics,15,4.1,1400
883,177,Dr. Harsh Shukla,Ophthalmology,17,4.3,1600
884,177,Dr. Neha Majumdar,Urology,38,4.8,2900
885,177,Dr. Priya Singh,Ophthalmology,15,4.4,1500
886,178,Dr. Rahul Naidu,Orthopedics,4,3.1,200
887,178,Dr. Ashok Shukla,Urology,9,4.1,700
888,178,Dr. Amit Venkat,General Medicine,18,4.5,1150
889,178,Dr. Ashok Murthy,Pediatrics,11,4.1,750
890,178,Dr. Sunita Panchal,Gastroenterology,18,4.4,1100
891,179,Dr. Arjun More,Neurology,7,4.1,500
892,179,Dr. Ashok Rao,ENT,6,4.4,600
893,179,Dr. Richa Raval,Orthopedics,11,4.1,700
894,179,Dr. Harsh Desai,Psychiatry,16,4.4,1050
